id,title_en,company_name,country,location_area,geo_point,created_date_year,created_date_month,created_date_month,created_date_day,created_date_day,created_date_iso_year,created_date_iso_year,created_date_iso_week,created_date_iso_week,created_dt_year,created_dt_month,created_dt_day,created_dt_iso_year,created_dt_iso_week,category_labels_clean,created_date_month,created_date_month,created_date_day,created_date_day,created_date_iso_year,created_date_iso_year,created_date_iso_week,created_date_iso_week,category_label_en,avg_salary,country_norm
5405825465,Kitchen Porter,Elliot Scott Group,United Kingdom,UK > Scotland > East Lothian > Musselburgh > Wallyford,"(55.966789, -3.017035)",2025,9,9,19,19,2025,2025,38,38,2025,9,19,2025,38,hospitality catering jobs,9,9,19,19,2025,2025,38,38,Hospitality & Catering Jobs,12.0,uk
5379659852,SPI Trained cleaner,APJ SERVICES LONDON,United Kingdom,UK > London,"(51.503378, -0.139134)",2025,9,9,2,2,2025,2025,36,36,2025,9,2,2025,36,maintenance jobs,9,9,2,2,2025,2025,36,36,Maintenance Jobs,28808.0,uk
5350714482,"Full Time Store Host, Kurt Geiger, Oxford Street",Kurt Geiger,United Kingdom,UK > London > West London > White City,"(51.507203, -0.223242)",2025,8,8,13,13,2025,2025,33,33,2025,8,13,2025,33,sales jobs,8,8,13,13,2025,2025,33,33,Sales Jobs,27867.44,uk
5064239330,Panel Beater,Perfect Placement,United Kingdom,UK > South West England > Gloucestershire > Tewkesbury,"(51.995899, -2.13773)",2025,2,2,26,26,2025,2025,9,9,2025,2,26,2025,9,trade construction jobs,2,2,26,26,2025,2025,9,9,Trade & Construction Jobs,44391.18,uk
5339502975,Apprentice First Line IT and Telecommunications Engineer,The ITP,United Kingdom,UK > South East England > Kent > Tonbridge > Hildenborough,"(51.188933, 0.264837)",2025,8,8,6,6,2025,2025,32,32,2025,8,6,2025,32,it jobs,8,8,6,6,2025,2025,32,32,IT Jobs,17250.0,uk
5404255341,Street works Compliance Auditor,Circet Ireland & UK,United Kingdom,UK > Scotland > South Lanarkshire > East Kilbride,"(55.765499, -4.17796)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,trade construction jobs,9,9,18,18,2025,2025,38,38,Trade & Construction Jobs,29500.0,uk
5416157883,Computing Teacher (QTS) - KS3,Cover People,United Kingdom,UK > North West England > Greater Manchester > Stockport,"(53.408501, -2.14929)",2025,9,9,26,26,2025,2025,39,39,2025,9,26,2025,39,teaching jobs,9,9,26,26,2025,2025,39,39,Teaching Jobs,45500.0,uk
5383329873,Driver,MacTaggart Scott,United Kingdom,UK > Scotland > Midlothian > Loanhead,"(55.8806, -3.15219)",2025,9,9,4,4,2025,2025,36,36,2025,9,4,2025,36,admin jobs,9,9,4,4,2025,2025,36,36,Admin Jobs,26250.19,uk
4323753892,Pashto Remote Telephone Video Interpreters Required Portsmouth,Recruitment Empire,United Kingdom,UK > South East England > Hampshire > Portsmouth,"(50.798901, -1.09116)",2023,9,9,20,20,2023,2023,38,38,2023,9,20,2023,38,customer services jobs,9,9,20,20,2023,2023,38,38,Customer Services Jobs,29061.91,uk
5400437470,1:1 Teaching Assistant,Vision for Education,United Kingdom,UK > North West England > Greater Manchester > Stockport > Heaton Chapel,"(53.40269, -2.163469)",2025,9,9,15,15,2025,2025,38,38,2025,9,15,2025,38,teaching jobs,9,9,15,15,2025,2025,38,38,Teaching Jobs,23400.0,uk
5395889713,Head of Party,Town London Ltd,United Kingdom,UK > London,"(nan, nan)",2025,9,9,12,12,2025,2025,37,37,2025,9,12,2025,37,hospitality catering jobs,9,9,12,12,2025,2025,37,37,Hospitality & Catering Jobs,39500.0,uk
4327633752,Independent Contractor Delivery Partner Driver - Kingston upon Thames,Laundryheap,United Kingdom,UK > London > South West London > Kingston Upon Thames,"(51.4123, -0.300443)",2023,9,9,22,22,2023,2023,38,38,2023,9,22,2023,38,hospitality catering jobs,9,9,22,22,2023,2023,38,38,Hospitality & Catering Jobs,27821.66,uk
5407114209,Stockport- RMN,Medacs Healthcare,United Kingdom,UK > North West England > Greater Manchester > Stockport > Hazel Grove,"(53.38379, -2.13202)",2025,9,9,19,19,2025,2025,38,38,2025,9,19,2025,38,healthcare nursing jobs,9,9,19,19,2025,2025,38,38,Healthcare & Nursing Jobs,52842.0,uk
5290392325,Recruitment Partner - Healthcare,TRCGroup,United Kingdom,UK > East Midlands > Nottinghamshire > Nottingham > Bestwood Village,"(53.02692, -1.186201)",2025,7,7,7,7,2025,2025,28,28,2025,7,7,2025,28,hr recruitment jobs,7,7,7,7,2025,2025,28,28,HR & Recruitment Jobs,31000.0,uk
5291734352,Owner Driver | Van Required,ATA North,United Kingdom,UK > Scotland > Edinburgh > Currie > Riccarton,"(55.925798, -3.296146)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,logistics warehouse jobs,7,7,8,8,2025,2025,28,28,Logistics & Warehouse Jobs,58000.0,uk
5412399343,Youth Offending Officer,Vision for Education,United Kingdom,UK > North East England > Tyne & Wear > Jarrow > Monkton Village,"(54.977972, -1.464823)",2025,9,9,23,23,2025,2025,39,39,2025,9,23,2025,39,teaching jobs,9,9,23,23,2025,2025,39,39,Teaching Jobs,23400.0,uk
5417092340,(URGENT) Overseas Associate Dentist (Kilmarnock),Woole & Scarra,United Kingdom,UK > Scotland > East Ayrshire > Kilmarnock,"(55.610001, -4.49922)",2025,9,9,27,27,2025,2025,39,39,2025,9,27,2025,39,healthcare nursing jobs,9,9,27,27,2025,2025,39,39,Healthcare & Nursing Jobs,200000.0,uk
5407115649,Primary Teacher (Maternity Cover),Tradewind Recruitment,United Kingdom,UK > North West England > Cheshire > Warrington,"(53.392601, -2.58699)",2025,9,9,19,19,2025,2025,38,38,2025,9,19,2025,38,teaching jobs,9,9,19,19,2025,2025,38,38,Teaching Jobs,32500.0,uk
5394452730,Admissions and Discharge Nurse,Medacs Healthcare,United Kingdom,UK > Scotland > Glasgow > Whiteinch,"(55.863984, -4.337576)",2025,9,9,11,11,2025,2025,37,37,2025,9,11,2025,37,healthcare nursing jobs,9,9,11,11,2025,2025,37,37,Healthcare & Nursing Jobs,98150.0,uk
5408250536,Project Manager – Affordable Housing,Turner & Townsend,United Kingdom,UK > London,"(51.503378, -0.139134)",2025,9,9,20,20,2025,2025,38,38,2025,9,20,2025,38,trade construction jobs,9,9,20,20,2025,2025,38,38,Trade & Construction Jobs,53752.28,uk
5418167770,Sales Executive - Commercial Vehicles,Lookers Motor Group Limited,United Kingdom,UK > Eastern England > Essex > Chelmsford > Springfield,"(51.744803, 0.50525)",2025,9,9,27,27,2025,2025,39,39,2025,9,27,2025,39,sales jobs,9,9,27,27,2025,2025,39,39,Sales Jobs,41265.81,uk
4315872368,Interpreters Urgently Required In Barking,Language Empire,United Kingdom,UK > Eastern England > Essex > Barking,"(51.536301, 0.081478)",2023,9,9,15,15,2023,2023,37,37,2023,9,15,2023,37,customer services jobs,9,9,15,15,2023,2023,37,37,Customer Services Jobs,29206.22,uk
5403349148,Adult Social Worker – Locality Team – Somerset,Pertemps Professional Recruitment,United Kingdom,UK > South West England > Somerset,"(51.067069, -2.884066)",2025,9,9,17,17,2025,2025,38,38,2025,9,17,2025,38,social work jobs,9,9,17,17,2025,2025,38,38,Social work Jobs,95076.0,uk
5386745972,Adult Social Worker – Mental Health Team – Richmond and Wandsworth,Pertemps Professional Recruitment,United Kingdom,UK > London > West London > Richmond,"(51.4613, -0.303547)",2025,9,9,6,6,2025,2025,36,36,2025,9,6,2025,36,social work jobs,9,9,6,6,2025,2025,36,36,Social work Jobs,66560.0,uk
5170438262,MOT Technician,Perfect Placement,United Kingdom,UK > London > Croydon,"(51.372398, -0.100401)",2025,4,4,30,30,2025,2025,18,18,2025,4,30,2025,18,engineering jobs,4,4,30,30,2025,2025,18,18,Engineering Jobs,35000.0,uk
5412635603,Teacher,Monarch Education,United Kingdom,UK > North West England > Greater Manchester > Stockport,"(53.408501, -2.14929)",2025,9,9,23,23,2025,2025,39,39,2025,9,23,2025,39,teaching jobs,9,9,23,23,2025,2025,39,39,Teaching Jobs,55900.0,uk
5408250485,Planning Engineer / Senior Planning Engineer,Turner & Townsend,United Kingdom,UK > Scotland > Edinburgh,"(55.943116, -3.327942)",2025,9,9,20,20,2025,2025,38,38,2025,9,20,2025,38,trade construction jobs,9,9,20,20,2025,2025,38,38,Trade & Construction Jobs,54133.06,uk
5391020290,Sports Coach (SEND) - Special Educational Needs,Simply Education,United Kingdom,UK > London,"(nan, nan)",2025,9,9,9,9,2025,2025,37,37,2025,9,9,2025,37,teaching jobs,9,9,9,9,2025,2025,37,37,Teaching Jobs,31200.0,uk
5329646478,Data models,Your Remote Tech Recruiter,United Kingdom,UK > West Midlands > Birmingham,"(52.483002, -1.89359)",2025,7,7,31,31,2025,2025,31,31,2025,7,31,2025,31,it jobs,7,7,31,31,2025,2025,31,31,IT Jobs,55214.63999999999,uk
5401649806,7.5 Tonne Driver,Rapier Employment LTD,United Kingdom,UK > South East England > Oxfordshire > Bicester,"(51.902, -1.15422)",2025,9,9,16,16,2025,2025,38,38,2025,9,16,2025,38,logistics warehouse jobs,9,9,16,16,2025,2025,38,38,Logistics & Warehouse Jobs,33384.0,uk
5389284985,Sr. Solutions Engineer New Logos - LONDON - UNITED KINGDOM,Park Lane Recruitment,United Kingdom,UK,"(nan, nan)",2025,9,9,8,8,2025,2025,37,37,2025,9,8,2025,37,it jobs,9,9,8,8,2025,2025,37,37,IT Jobs,160000.0,uk
5401660185,Retail Security Officer,Kingdom Security,United Kingdom,UK > Scotland > Argyll & Bute > Dunoon > Port Riddell,"(55.951397, -4.927162)",2025,9,9,16,16,2025,2025,38,38,2025,9,16,2025,38,customer services jobs,9,9,16,16,2025,2025,38,38,Customer Services Jobs,25396.0,uk
5334297829,"Product Manager, Digital Cancer Care Technology Solutions",Careology,United Kingdom,UK > London,"(nan, nan)",2025,8,8,2,2,2025,2025,31,31,2025,8,2,2025,31,it jobs,8,8,2,2,2025,2025,31,31,IT Jobs,74152.75,uk
5414275298,Class 1 Drivers Paisley Area,Blue Arrow,United Kingdom,UK > Scotland > Renfrewshire > Paisley,"(55.845402, -4.4236)",2025,9,9,25,25,2025,2025,39,39,2025,9,25,2025,39,logistics warehouse jobs,9,9,25,25,2025,2025,39,39,Logistics & Warehouse Jobs,38438.0,uk
5390726451,Early Years Educator,Melbourne Day Nursery,United Kingdom,UK > Yorkshire And The Humber > West Yorkshire > Bradford > West Bowling,"(53.787546, -1.759407)",2025,9,9,9,9,2025,2025,37,37,2025,9,9,2025,37,teaching jobs,9,9,9,9,2025,2025,37,37,Teaching Jobs,24250.0,uk
5380605578,IT Supplier Manager,1st Executive Ltd,United Kingdom,UK > North West England > Greater Manchester > Manchester,"(53.480701, -2.23438)",2025,9,9,3,3,2025,2025,36,36,2025,9,3,2025,36,it jobs,9,9,3,3,2025,2025,36,36,IT Jobs,60000.0,uk
5408250356,Director - Corporate Occupier Financial Services,Turner & Townsend,United Kingdom,UK > London,"(51.503378, -0.139134)",2025,9,9,20,20,2025,2025,38,38,2025,9,20,2025,38,consultancy jobs,9,9,20,20,2025,2025,38,38,Consultancy Jobs,59292.34,uk
5405054145,"Qualified Social Worker, Team Leader, Hospital Discharge",The Talent Crowd,United Kingdom,UK > Yorkshire And The Humber > West Yorkshire > Halifax,"(53.7244, -1.86158)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,social work jobs,9,9,18,18,2025,2025,38,38,Social work Jobs,41600.0,uk
5401646069,Senior Store Assistant - Keyholder,Toolstation,United Kingdom,UK > West Midlands > Birmingham,"(52.483002, -1.89359)",2025,9,9,16,16,2025,2025,38,38,2025,9,16,2025,38,retail jobs,9,9,16,16,2025,2025,38,38,Retail Jobs,26145.0,uk
5377634954,Project Manager (SEMD),Bridges Electrical Engineers,United Kingdom,UK > South East England > Hampshire > Portsmouth,"(50.798901, -1.09116)",2025,9,9,1,1,2025,2025,36,36,2025,9,1,2025,36,engineering jobs,9,9,1,1,2025,2025,36,36,Engineering Jobs,65392.1,uk
4914309910,Service Engineer (Waste Water),Universal Business Team,United Kingdom,UK > South West England > Wiltshire > Swindon,"(51.558399, -1.78199)",2024,10,10,25,25,2024,2024,43,43,2024,10,25,2024,43,engineering jobs,10,10,25,25,2024,2024,43,43,Engineering Jobs,40000.0,uk
5405063275,IPAF operator Liverpool Street,4Site Recruitment,United Kingdom,UK > London,"(51.503378, -0.139134)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,trade construction jobs,9,9,18,18,2025,2025,38,38,Trade & Construction Jobs,46800.0,uk
4468805729,Interpreter Translator Required In Holmfirth West Yorkshire HD,Language Empire,United Kingdom,UK > Yorkshire And The Humber > West Yorkshire > Holmfirth,"(53.570301, -1.78765)",2023,12,12,7,7,2023,2023,49,49,2023,12,7,2023,49,customer services jobs,12,12,7,7,2023,2023,49,49,Customer Services Jobs,25807.09,uk
5325317891,Dental Associate,Henry Schein Dental Recruitment,United Kingdom,UK > North West England > Cheshire > Chester,"(53.191502, -2.89501)",2025,7,7,28,28,2025,2025,31,31,2025,7,28,2025,31,healthcare nursing jobs,7,7,28,28,2025,2025,31,31,Healthcare & Nursing Jobs,34613.79,uk
5402286063,Catering assistant,Blue Arrow,United Kingdom,UK > West Midlands > Staffordshire > Lichfield,"(52.683601, -1.82236)",2025,9,9,16,16,2025,2025,38,38,2025,9,16,2025,38,hospitality catering jobs,9,9,16,16,2025,2025,38,38,Hospitality & Catering Jobs,6.0,uk
5384303830,Live In Caregiver,Home Instead,United Kingdom,UK > West Midlands > Birmingham,"(nan, nan)",2025,9,9,5,5,2025,2025,36,36,2025,9,5,2025,36,healthcare nursing jobs,9,9,5,5,2025,2025,36,36,Healthcare & Nursing Jobs,47121.05000000001,uk
5338424869,Material Controller,Mactech Energy Group,United Kingdom,UK,"(nan, nan)",2025,8,8,5,5,2025,2025,32,32,2025,8,5,2025,32,accounting finance jobs,8,8,5,5,2025,2025,32,32,Accounting & Finance Jobs,46207.93,uk
5401425223,"Full Time Supervisor, Carvela, Cheshire Oaks",Kurt Geiger,United Kingdom,UK > North West England > Cheshire > Ellesmere Port,"(53.281399, -2.89783)",2025,9,9,16,16,2025,2025,38,38,2025,9,16,2025,38,retail jobs,9,9,16,16,2025,2025,38,38,Retail Jobs,29474.95,uk
5414555940,Maintenance Engineer / Shift Engineer (Train into Multiskilled),Rise Technical Recruitment,United Kingdom,UK,"(nan, nan)",2025,9,9,26,26,2025,2025,39,39,2025,9,26,2025,39,engineering jobs,9,9,26,26,2025,2025,39,39,Engineering Jobs,48750.0,uk
5198299808,Early years professional/ Nursery Practitioner,Banana Moon Day Nurseries,United Kingdom,UK > Yorkshire And The Humber > South Yorkshire > Sheffield > Heeley,"(53.374025, -1.493353)",2025,5,5,14,14,2025,2025,20,20,2025,5,14,2025,20,teaching jobs,5,5,14,14,2025,2025,20,20,Teaching Jobs,23098.0,uk
5410644549,Network Security Consulting Engineer,Sword Group,United Kingdom,UK > Scotland > Dundee,"(56.461399, -2.96811)",2025,9,9,22,22,2025,2025,39,39,2025,9,22,2025,39,it jobs,9,9,22,22,2025,2025,39,39,IT Jobs,51557.13,uk
5381192467,Electrical Project Manager,Staffline,United Kingdom,UK > East Midlands > Nottinghamshire > Nottingham > Beeston > Boulevard Industrial Park,"(52.926839, -1.195245)",2025,9,9,3,3,2025,2025,36,36,2025,9,3,2025,36,engineering jobs,9,9,3,3,2025,2025,36,36,Engineering Jobs,65000.0,uk
5404762712,C1 Driver AD-HOC,Driver Hire Sheffield,United Kingdom,UK > Yorkshire And The Humber > South Yorkshire > Sheffield,"(53.383099, -1.4648)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,logistics warehouse jobs,9,9,18,18,2025,2025,38,38,Logistics & Warehouse Jobs,32569.22,uk
5400132248,Food Safety and Quality Manager (Primary),Kepak Group,United Kingdom,UK > South West England > Cornwall > Bodmin,"(50.471298, -4.71761)",2025,9,9,15,15,2025,2025,38,38,2025,9,15,2025,38,manufacturing jobs,9,9,15,15,2025,2025,38,38,Manufacturing Jobs,53119.86000000001,uk
5404722281,IT Manager （Casino， Mandarin or Cantonese speaker）,AP Advisory,United Kingdom,UK > London,"(51.503378, -0.139134)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,hospitality catering jobs,9,9,18,18,2025,2025,38,38,Hospitality & Catering Jobs,110000.0,uk
5339827834,Accessibility Specialist,Solirius Reply,United Kingdom,UK > London,"(nan, nan)",2025,8,8,6,6,2025,2025,32,32,2025,8,6,2025,32,it jobs,8,8,6,6,2025,2025,32,32,IT Jobs,36741.3,uk
5321430652,Project Manager - Contract or 1 year fixed term,Safran Engineering Services UK Limited,United Kingdom,UK > Eastern England > Bedfordshire > Leighton Buzzard > Pitstone,"(51.827999, -0.639404)",2025,7,7,25,25,2025,2025,30,30,2025,7,25,2025,30,engineering jobs,7,7,25,25,2025,2025,30,30,Engineering Jobs,54007.25,uk
5390211428,Development Sales Manager,Daniel Owen Ltd,United Kingdom,UK > South East England > Kent > Aylesford,"(51.303501, 0.48292)",2025,9,9,9,9,2025,2025,37,37,2025,9,9,2025,37,sales jobs,9,9,9,9,2025,2025,37,37,Sales Jobs,37500.0,uk
5392386325,STEM Graduate Teaching Assistant,KPI Recruiting Ltd,United Kingdom,UK > London > East London > Hackney,"(51.5439, -0.066098)",2025,9,9,10,10,2025,2025,37,37,2025,9,10,2025,37,graduate jobs,9,9,10,10,2025,2025,37,37,Graduate Jobs,27500.0,uk
5400769751,Chef de Party - Barbican Center,Benugo,United Kingdom,UK > London,"(51.503378, -0.139134)",2025,9,9,15,15,2025,2025,38,38,2025,9,15,2025,38,hospitality catering jobs,9,9,15,15,2025,2025,38,38,Hospitality & Catering Jobs,26309.180000000004,uk
5390732475,Assembly & Test Technician,Staffline,United Kingdom,UK > South West England > Gloucestershire > Tewkesbury,"(51.995899, -2.13773)",2025,9,9,9,9,2025,2025,37,37,2025,9,9,2025,37,engineering jobs,9,9,9,9,2025,2025,37,37,Engineering Jobs,44500.0,uk
5394151976,Band 6 Micro BMS- £25-27p/h- Start ASAP,Hunter AHP,United Kingdom,UK > London > East London > Manor Park,"(51.551892, 0.046229)",2025,9,9,11,11,2025,2025,37,37,2025,9,11,2025,37,healthcare nursing jobs,9,9,11,11,2025,2025,37,37,Healthcare & Nursing Jobs,54080.0,uk
5410886486,Graduates/Aspiring Teachers,GSL Education,United Kingdom,UK > Yorkshire And The Humber > North Yorkshire > York,"(53.957699, -1.08229)",2025,9,9,22,22,2025,2025,39,39,2025,9,22,2025,39,teaching jobs,9,9,22,22,2025,2025,39,39,Teaching Jobs,25350.0,uk
5407114649,Pump Engineer,Netbox Recruitment Limited,United Kingdom,UK > Eastern England > Essex,"(51.781756, 0.546014)",2025,9,9,19,19,2025,2025,38,38,2025,9,19,2025,38,engineering jobs,9,9,19,19,2025,2025,38,38,Engineering Jobs,39657.55,uk
5416087001,Plumber,United Infrastructure,United Kingdom,UK,"(nan, nan)",2025,9,9,26,26,2025,2025,39,39,2025,9,26,2025,39,engineering jobs,9,9,26,26,2025,2025,39,39,Engineering Jobs,34835.16,uk
5395889762,Night Care Assistant,Belong,United Kingdom,UK > North West England > Greater Manchester > Manchester > Didsbury,"(53.42055, -2.243151)",2025,9,9,12,12,2025,2025,37,37,2025,9,12,2025,37,social work jobs,9,9,12,12,2025,2025,37,37,Social work Jobs,22809.34,uk
5403670939,Cover Supervisor,Monarch Education,United Kingdom,UK > West Midlands > Birmingham,"(52.483002, -1.89359)",2025,9,9,17,17,2025,2025,38,38,2025,9,17,2025,38,teaching jobs,9,9,17,17,2025,2025,38,38,Teaching Jobs,27300.0,uk
5383366469,B1 Licensed Engineer - LHR,Line Up Aviation,United Kingdom,UK > London,"(nan, nan)",2025,9,9,4,4,2025,2025,36,36,2025,9,4,2025,36,engineering jobs,9,9,4,4,2025,2025,36,36,Engineering Jobs,50618.49,uk
5414461551,Care assistants - Evenings & Or Weekends,Home Instead,United Kingdom,UK > Scotland > Fife > Kirkcaldy > East Wemyss,"(56.158199, -3.06924)",2025,9,9,25,25,2025,2025,39,39,2025,9,25,2025,39,social work jobs,9,9,25,25,2025,2025,39,39,Social work Jobs,32368.38,uk
5401518580,Production Manager,The Best Connection,United Kingdom,UK > Eastern England > Essex > Purfleet,"(51.483398, 0.242516)",2025,9,9,16,16,2025,2025,38,38,2025,9,16,2025,38,manufacturing jobs,9,9,16,16,2025,2025,38,38,Manufacturing Jobs,46030.0,uk
5394858994,Lunchtime Supervisor,Monarch Education,United Kingdom,UK > West Midlands > Birmingham,"(52.483002, -1.89359)",2025,9,9,11,11,2025,2025,37,37,2025,9,11,2025,37,teaching jobs,9,9,11,11,2025,2025,37,37,Teaching Jobs,31168.5,uk
5306282861,DevOps Engineer,Intellum,United Kingdom,UK,"(nan, nan)",2025,7,7,16,16,2025,2025,29,29,2025,7,16,2025,29,it jobs,7,7,16,16,2025,2025,29,29,IT Jobs,64876.59,uk
5401499784,Transport Administrator,KD Recruitment,United Kingdom,UK > West Midlands > Birmingham,"(52.483002, -1.89359)",2025,9,9,16,16,2025,2025,38,38,2025,9,16,2025,38,admin jobs,9,9,16,16,2025,2025,38,38,Admin Jobs,32000.0,uk
5404251624,Commissioning Engineer (Ex Forces Encouraged to Apply),Rise Technical Recruitment,United Kingdom,UK,"(nan, nan)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,engineering jobs,9,9,18,18,2025,2025,38,38,Engineering Jobs,43000.0,uk
5416162708,Car Sales Executive,The Recruitment Solution ,United Kingdom,UK > North West England > Cheshire > Macclesfield > Lyme Green,"(53.250783, -2.125449)",2025,9,9,26,26,2025,2025,39,39,2025,9,26,2025,39,sales jobs,9,9,26,26,2025,2025,39,39,Sales Jobs,47500.0,uk
5385986047,Primary Supply Teacher,Ivy Resource Group,United Kingdom,UK > South West England > Gloucestershire > Cirencester,"(51.7141, -1.96654)",2025,9,9,6,6,2025,2025,36,36,2025,9,6,2025,36,teaching jobs,9,9,6,6,2025,2025,36,36,Teaching Jobs,40950.0,uk
5412635614,Graduate Teaching Assistant,Monarch Education,United Kingdom,UK > West Midlands > Wolverhampton,"(52.585701, -2.12925)",2025,9,9,23,23,2025,2025,39,39,2025,9,23,2025,39,graduate jobs,9,9,23,23,2025,2025,39,39,Graduate Jobs,28600.0,uk
5416069117,Production Operative,Blue Arrow,United Kingdom,UK > Scotland > Angus > Forfar,"(56.644199, -2.88859)",2025,9,9,26,26,2025,2025,39,39,2025,9,26,2025,39,logistics warehouse jobs,9,9,26,26,2025,2025,39,39,Logistics & Warehouse Jobs,12698.0,uk
5391020250,EYFS Teacher - Kensington & Chelsea,Simply Education,United Kingdom,UK > London,"(nan, nan)",2025,9,9,9,9,2025,2025,37,37,2025,9,9,2025,37,teaching jobs,9,9,9,9,2025,2025,37,37,Teaching Jobs,40129.8,uk
5381718856,Receptionist,Monarch Education,United Kingdom,UK > West Midlands > Wednesbury,"(52.555698, -2.0232)",2025,9,9,3,3,2025,2025,36,36,2025,9,3,2025,36,teaching jobs,9,9,3,3,2025,2025,36,36,Teaching Jobs,31168.5,uk
5371799618,Senior Pricing Analyst,Laka,United Kingdom,UK > South West England > Bristol,"(51.455299, -2.5919)",2025,8,8,28,28,2025,2025,35,35,2025,8,28,2025,35,accounting finance jobs,8,8,28,28,2025,2025,35,35,Accounting & Finance Jobs,35289.48,uk
5408621607,Creative Lead (Brand  Product) | AI Startup,Futureheads Reruitment,United Kingdom,UK > South West England > Bristol,"(51.455299, -2.5919)",2025,9,9,20,20,2025,2025,38,38,2025,9,20,2025,38,it jobs,9,9,20,20,2025,2025,38,38,IT Jobs,70000.0,uk
5416075074,Recruitment Consultant,Reed Talent Aquisition,United Kingdom,UK > Yorkshire And The Humber > South Yorkshire > Sheffield,"(53.383099, -1.4648)",2025,9,9,26,26,2025,2025,39,39,2025,9,26,2025,39,consultancy jobs,9,9,26,26,2025,2025,39,39,Consultancy Jobs,30500.0,uk
5412323466,Dentist,Zest Business Group,United Kingdom,UK > South West England > Gloucestershire > Tewkesbury,"(51.995899, -2.13773)",2025,9,9,23,23,2025,2025,39,39,2025,9,23,2025,39,healthcare nursing jobs,9,9,23,23,2025,2025,39,39,Healthcare & Nursing Jobs,95000.0,uk
5405826056,EPC Assessor,Keylr,United Kingdom,UK > London > South West London > Wimbledon,"(51.423779, -0.20375)",2025,9,9,19,19,2025,2025,38,38,2025,9,19,2025,38,energy oil gas jobs,9,9,19,19,2025,2025,38,38,"Energy, Oil & Gas Jobs",52642.68,uk
5403357515,Dental Associate,Henry Schein Dental Recruitment,United Kingdom,UK > West Midlands > Coventry,"(nan, nan)",2025,9,9,17,17,2025,2025,38,38,2025,9,17,2025,38,healthcare nursing jobs,9,9,17,17,2025,2025,38,38,Healthcare & Nursing Jobs,105000.0,uk
5383376789,Maths Teacher,Term Time Teachers,United Kingdom,UK > South East England > Kent > Sevenoaks,"(51.27, 0.19308)",2025,9,9,4,4,2025,2025,36,36,2025,9,4,2025,36,teaching jobs,9,9,4,4,2025,2025,36,36,Teaching Jobs,42900.0,uk
5414461616,Customer Service Advisor,DPD Group UK,United Kingdom,UK > Yorkshire And The Humber > East Riding Of Yorkshire > Goole,"(53.703499, -0.871465)",2025,9,9,25,25,2025,2025,39,39,2025,9,25,2025,39,customer services jobs,9,9,25,25,2025,2025,39,39,Customer Services Jobs,32911.42,uk
5394134945,Roadside Technician,Octane Recruitment,United Kingdom,UK > North West England > Merseyside > Liverpool,"(53.410801, -2.97784)",2025,9,9,11,11,2025,2025,37,37,2025,9,11,2025,37,engineering jobs,9,9,11,11,2025,2025,37,37,Engineering Jobs,51360.0,uk
5413940011,Care Assistant,Care Line Homecare Limited,United Kingdom,UK > North West England > Greater Manchester > Ashton-Under-Lyne,"(53.487499, -2.09777)",2025,9,9,24,24,2025,2025,39,39,2025,9,24,2025,39,healthcare nursing jobs,9,9,24,24,2025,2025,39,39,Healthcare & Nursing Jobs,30088.87,uk
5414112926,Grounds Maintenance Operative,PPM Recruitment,United Kingdom,UK > East Midlands > Northamptonshire > Brackley > Croughton,"(51.996767, -1.190233)",2025,9,9,25,25,2025,2025,39,39,2025,9,25,2025,39,maintenance jobs,9,9,25,25,2025,2025,39,39,Maintenance Jobs,14414.0,uk
5410591582,"KO in/to EN Transcription Editors, Subtitle Specialists and Translators-TechConf",1-StopAsia,United Kingdom,UK,"(nan, nan)",2025,9,9,22,22,2025,2025,39,39,2025,9,22,2025,39,creative design jobs,9,9,22,22,2025,2025,39,39,Creative & Design Jobs,41762.11,uk
5347826152,Veterinary Surgeon - Barnsley,Puro Search,United Kingdom,UK > Yorkshire And The Humber > South Yorkshire > Barnsley,"(53.552898, -1.48127)",2025,8,8,11,11,2025,2025,33,33,2025,8,11,2025,33,healthcare nursing jobs,8,8,11,11,2025,2025,33,33,Healthcare & Nursing Jobs,52500.0,uk
5293993290,Structural Engineer,Barker Associates,United Kingdom,UK > Eastern England > Essex > Braintree,"(51.877499, 0.548444)",2025,7,7,9,9,2025,2025,28,28,2025,7,9,2025,28,engineering jobs,7,7,9,9,2025,2025,28,28,Engineering Jobs,30210.64,uk
5390733335,SEMH Tutor,Vision for Education,United Kingdom,UK > North West England > Greater Manchester > Wigan > Swinley,"(53.545656, -2.630527)",2025,9,9,9,9,2025,2025,37,37,2025,9,9,2025,37,teaching jobs,9,9,9,9,2025,2025,37,37,Teaching Jobs,62400.0,uk
5392447385,Graphic Designer (Performance & Brand),DROOL,United Kingdom,UK > London,"(nan, nan)",2025,9,9,10,10,2025,2025,37,37,2025,9,10,2025,37,creative design jobs,9,9,10,10,2025,2025,37,37,Creative & Design Jobs,45000.0,uk
